======================================================================
log10(x) x f(x)=(x^3)/6/(sinh(x)-x)  f1(x)  f1_blad_wzgledny f2(x) f2_blad_wzgledny
-3.45000000000000000004336808689942018 0.000354813389233575458433207904678820255 0.99999999370537296180692574121273708 0.999999993707473997677816213158763503 -11.6775665301069670352560048165457829 0.999999993705372961752715632588461858 -16.0000000000000000104083408558608426
-3.44000000000000000005204170427930421 0.000363078054770101342480078873697912911 0.999999993408716329984335657865557323 0.999999993407738719413714589823172219 -12.0098341083126322883720127343565309 0.999999993408716330038545766489832545 -16.0000000000000000104083408558608426
-3.43000000000000000006071532165918825 0.000371535229097172538608619802268095977 0.999999993098078701950735813763770921 0.999999993100084339794041132787327797 -11.6977474815052938060533360697945682 0.999999993098078701842315596515220477 -16.0000000000000000104083408558608426
-3.42000000000000000006938893903907228 0.00038018939632056119613692707944873489 0.999999992772801173622487791448065764 0.999999992769983222292307784018206007 -11.5500665088745832712741057335392725 0.999999992772801173622487791448065764 -16.0000000000000000104083408558608426
-3.41000000000000000007806255641895632 0.000389045144994280601106692663916121477 0.999999992432193787793640038508158341 0.999999992433361127618703795283394697 -11.9328026945100832637708387906627649 0.999999992432193787793640038508158341 -16.0000000000000000104083408558608426
-3.40000000000000000008673617379884035 0.000398107170553497250780523807034937123 0.999999992075534070571415229400358271 0.99999999207823034536122414062120356 -11.5692358454843881006637862363106706 0.999999992075534070625625338024633493 -16.0000000000000000104083408558608426
-3.39000000000000000009540979117872439 0.000407380277804112730498053399248725714 0.999999991702065498856439457187050834 0.999999991700590158661375583815100754 -11.8311078216389238141129092163339465 0.999999991702065498856439457187050834 -16.0000000000000000104083408558608426
-3.38000000000000000010408340855860843 0.000416869383470335401783122430572833816 0.999999991310995895777737063614409863 0.999999991312212339281823014758288082 -11.9149080526541742645202370809442982 0.999999991310995895831947172238685084 -16.0000000000000000104083408558608426
-3.36999999999999999989591659144139157 0.000426579518801592657996180505482371192 0.999999990901495750287783503829075471 0.999999990902624640780153864039192513 -11.9473481806655904479894103609183276 0.999999990901495750287783503829075471 -16.0000000000000000104083408558608426
-3.35999999999999999990459020882127561 0.000436515832240165967473681044312867894 0.999999990472696457719219836901558551 0.999999990470849601988806432117939949 -11.7335670245869701606641899438443488 0.999999990472696457719219836901558551 -16.0000000000000000104083408558608426
-3.34999999999999999991326382620115965 0.000446683592150963118548023518365741591 0.999999990023688477291680803960005619 0.999999990020686028145170676229014362 -11.5225243353216481780737501239286757 0.999999990023688477345890912584280841 -16.0000000000000000104083408558608426
-3.33999999999999999992193744358104368 0.000457088189614875028993875159702246769 0.999999989553519402882449107483608941 0.999999989553172434172175625510803343 -12.459709683693246709199065058726319 0.999999989553519402990869324732159384 -16.0000000000000000104083408558608426
-3.32999999999999999993061106096092772 0.00046773514128719819359038169931386264 0.999999989061191942940967636310745092 0.999999989061673801580328729832203294 -12.3170803452879132145261764641475111 0.999999989061191942886757527686469871 -16.0000000000000000104083408558608426
-3.31999999999999999993928467834081175 0.000478630092322638343934811743060793454 0.999999988545661804885140294674172878 0.999999988545504867488034755895753847 -12.8042735497092596804249997610725131 0.999999988545661804885140294674172878 -16.0000000000000000104083408558608426
-3.30999999999999999994795829572069579 0.000489778819368446195905926520211548514 0.999999988005835480238923940188300321 0.99999998800387410592509229712021579 -11.7074395113125714748200656423193777 0.999999988005835480293134048812575543 -16.0000000000000000104083408558608426
-3.29999999999999999995663191310057982 0.000501187233627272285018836392054761286 0.999999987440567925090200568360998545 0.999999987440872676919441375265051875 -12.516053673440308182350511057023823 0.999999987440567925035990459736723324 -16.0000000000000000104083408558608426
-3.28999999999999999996530553048046386 0.000512861383991364855569124208594170011 0.999999986848660131098440184693743049 0.999999986846931606873645215216583892 -11.7623245238488063632922853152251719 0.999999986848660131044230076069467827 -16.0000000000000000104083408558608426
-3.27999999999999999997397914786034789 0.000524807460249772597346635047551796638 0.999999986228856582661135565803789405 0.999999986229992045966546293511711951 -11.9448268902632842069014285080186255 0.999999986228856582606925457179514183 -16.0000000000000000104083408558608426
-3.26999999999999999998265276524023193 0.000537031796370252730881559904887317947 0.99999998557984259330011500566115501 0.999999985579702053051405485906144577 -12.8521992759786667414115268748275867 0.99999998557984259330011500566115501 -16.0000000000000000104083408558608426
-3.25999999999999999999132638262011596 0.000549540873857624552119502256896863002 0.999999984900241517418815334616866153 0.999999984901123875353362580042926311 -12.054355198032648428634050485896978 0.999999984900241517418815334616866153 -16.0000000000000000104083408558608426
-3.25 0.000562341325190349080383962255581808964 0.999999984188611830112150546945315455 0.999999984188505590062840538978505833 -12.973711729536787347870363529267479 0.999999984188611830057940438321040233 -16.0000000000000000104083408558608426
-3.24000000000000000000867361737988404 0.000575439937337156930067592181497759807 0.999999983443444069445334848600381861 0.999999983444551008909470524166351879 -11.9558761218050201907345253538039742 0.999999983443444069445334848600381861 -16.0000000000000000104083408558608426
-3.23000000000000000001734723475976807 0.000588843655355588967291157191825956563 0.999999982663157634804867307520837016 0.999999982664663270102295422603333463 -11.8222802048661592326864178126299976 0.999999982663157634750657198896561795 -16.0000000000000000104083408558608426
-3.22000000000000000002602085213965211 0.000602559586074357746977544266625548275 0.999999981846097434111733659456433543 0.999999981845447487001712905119177321 -12.1871219751048557857972531870416333 0.999999981846097434220153876704983986 -16.0000000000000000104083408558608426
-3.21000000000000000003469446951953614 0.000616595001861482166324652018753529892 0.999999980990530373228981908528822942 0.999999980990502866803025516784231286 -13.5605658276815590852423798473580518 0.999999980990530373120561691280272498 -16.0000000000000000104083408558608426
-3.20000000000000000004336808689942018 0.000630957344480193249448118892426171089 0.99999998009464167986583629788022165 0.999999980094996270680012678822023986 -12.450272510525118972550540075161507 0.99999998009464167986583629788022165 -16.0000000000000000104083408558608426
-3.19000000000000000005204170427930421 0.000645654229034655515860793557978564161 0.999999979156531054063673791265642876 0.999999979155800065822815719807081791 -12.1360896002710958617096248524092061 0.999999979156531054117883899889918098 -16.0000000000000000104083408558608426
-3.18000000000000000006071532165918825 0.000660693448007596006495178894398281888 0.999999978174208637511817532317337509 0.999999978174987511601607553801684958 -12.1085327337844751525303133021793656 0.999999978174208637511817532317337509 -16.0000000000000000104083408558608426
-3.17000000000000000006938893903907228 0.000676082975391981771045234287124611749 0.999999977145590792856899575724582974 0.999999977145134080606415916125939702 -12.3403573291438307694620202248358964 0.999999977145590792856899575724582974 -16.0000000000000000104083408558608426
-3.16000000000000000007806255641895632 0.000691830970918936487509926875011725955 0.999999976068495683844284532826307554 0.999999976068916350871972065217363479 -12.3760615167019764016817506835366203 0.999999976068495683844284532826307554 -16.0000000000000000104083408558608426
-3.15000000000000000008673617379884035 0.000707945784384137910826818808254085047 0.9999999749406386475637266431082395 0.999999974940312843780902685164591048 -12.4870438666335213193786524144002215 0.999999974940638647617936751732514722 -16.0000000000000000104083408558608426
-3.14000000000000000009540979117872439 0.000724435960074990063571164899264287484 0.999999973759627348174078981246637454 0.999999973759327804743654577457334653 -12.5235401895038631981185717201299212 0.999999973759627348174078981246637454 -16.0000000000000000104083408558608426
-3.13000000000000000010408340855860843 0.000741310241300917514916588013911685762 0.999999972522956702566075681826163191 0.999999972522476333837340017884898202 -12.3184252603176491464714858992124391 0.999999972522956702566075681826163191 -16.0000000000000000104083408558608426
-3.11999999999999999989591659144139157 0.000758577575029183768759595394735525953 0.999999971228003566741694696506925766 0.999999971229046999985148880263352567 -11.9815353184124289429371423842951572 0.999999971228003566850114913755476209 -16.0000000000000000104083408558608426
-3.10999999999999999990459020882127561 0.000776247116628691733889139852233321482 0.999999969872021171742818707040001414 0.999999969872315048102697637721902879 -12.5318353351303586624282404571317784 0.999999969872021171688608598415726192 -16.0000000000000000104083408558608426
-3.09999999999999999991326382620115965 0.000794328234724281502051037928214052841 0.999999968452133297311390514039430855 0.99999996845182075576059094190739529 -12.5050922235519431664069189835686302 0.999999968452133297257180405415155633 -16.0000000000000000104083408558608426
-3.08999999999999999992193744358104368 0.000812830516164099246537859432600731102 0.999999966965328171246418786921594801 0.999999966964974101337176176640397784 -12.4509109659981343377205265099405551 0.999999966965328171246418786921594801 -16.0000000000000000104083408558608426
-3.07999999999999999993061106096092772 0.000831763771102671006185755585597349504 0.999999965408452080851096910318887012 0.999999965408267456996264238577865058 -12.7337121704493242873093561406960816 0.999999965408452080851096910318887012 -16.0000000000000000104083408558608426
-3.06999999999999999993928467834081175 0.000851138038202376467820842902752692671 0.99999996377820268351381896576590691 0.999999963778131559309202830432283804 -13.1479825615654869882739652631187255 0.999999963778202683459608857141631688 -16.0000000000000000104083408558608426
-3.05999999999999999994795829572069579 0.000870963589956080637515250120889165331 0.999999962071122002111624171849513232 0.999999962070686680627902565010600711 -12.3611898828037698938250854574505411 0.99999996207112200205741406322523801 -16.0000000000000000104083408558608426
-3.04999999999999999995663191310057982 0.000891250938133745529938715669799123575 0.99999996028358909005723936802567664 0.999999960283621202228234586817379181 -13.4933303150119874285611798470085887 0.999999960283589090111449476649951862 -16.0000000000000000104083408558608426
-3.03999999999999999996530553048046386 0.000912010839355909742101049739182450082 0.999999958411812350810889127306069213 0.9999999584120760636905475560176626 -12.5788686408140317988385570302511951 0.999999958411812350865099235930344435 -16.0000000000000000104083408558608426
-3.02999999999999999997397914786034789 0.000933254300796991043525852651272303739 0.999999956451821495593840910531824306 0.999999956452069333260029154741843627 -12.6058326702716329472536704869867208 0.999999956451821495593840910531824306 -16.0000000000000000104083408558608426
-3.01999999999999999998265276524023193 0.000954992586021435949716554139957147562 0.99999995439945912141434941622364363 0.999999954399184881311066913633922582 -12.5618690163916721805673071266085117 0.999999954399459121360139307599368408 -16.0000000000000000104083408558608426
-3.00999999999999999999132638262011596 0.000977237220955810682706391199874029763 0.999999952250371893251387755974235461 0.9999999522499950561265150139611535 -12.4238462976334108683537649220340882 0.999999952250371893142967538725685017 -16.0000000000000000104083408558608426
-3 0.000999999999999999999958495385584539283 0.999999950000001309525273635037123654 0.999999950000419527448673739922213599 -12.3785973370179665266344049001645544 0.999999950000001309525273635037123654 -16.0000000000000000104083408558608426
-2.99000000000000000000867361737988404 0.00102329299228075413092312056931657005 0.999999947643574033345325452470930827 0.999999947643567100468743602537102788 -14.159086508247114137917788134757302 0.999999947643574033291115343846655605 -16.0000000000000000104083408558608426
-2.98000000000000000001734723475976807 0.00104712854805089953341810401045777756 0.999999945176091767254193676262019608 0.999999945176026531080525766581601488 -13.1855114959809260003625874801969076 0.999999945176091767254193676262019608 -16.0000000000000000104083408558608426
-2.97000000000000000002602085213965211 0.00107151930523760641737445999327818513 0.999999942592320651465337411067935136 0.999999942592257784923937685706007983 -13.201580406754417948422819506504311 0.999999942592320651356917193819384693 -16.0000000000000000104083408558608426
-2.96000000000000000003469446951953614 0.00109647819614318501314529177327605769 0.999999939886780161958038798397652158 0.999999939886646014219548361801059855 -12.8724166183119845905530320706589009 0.999999939886780161958038798397652158 -16.0000000000000000104083408558608426
-2.95000000000000000004336808689942018 0.00112201845430196343559379714349341639 0.999999937053731485770129844281584042 0.999999937053858538598023752985710644 -12.8960156368060898405755732021304993 0.999999937053731485824339952905859263 -16.0000000000000000104083408558608426
-2.94000000000000000005204170427930421 0.00114815362149688275156563909817214464 0.999999934087165347847050295149173849 0.999999934087514341142250567928684291 -12.4571828879266848430495961963515583 0.999999934087165347847050295149173849 -16.0000000000000000104083408558608426
-2.93000000000000000006071532165918825 0.00117489755493952954174040424067948507 0.999999930980789265106897789614492922 0.999999930980719783143312318074436007 -13.1581278867573989773548381876366875 0.999999930980789264998477572365942478 -16.0000000000000000104083408558608426
-2.92000000000000000006938893903907228 0.0012022644346174129057860019203704538 0.999999927728014198664852063558328155 0.999999927728328328192363566584432988 -12.5028912075322404320876223948744155 0.999999927728014198610641954934052933 -16.0000000000000000104083408558608426
-2.91000000000000000007806255641895632 0.00123026877081238153424267659646895723 0.999999924321940578141910960230376304 0.999999924321976087009892358858920147 -13.4496631398689486152145389219469962 0.999999924321940578196121068854651526 -16.0000000000000000104083408558608426
-2.90000000000000000008673617379884035 0.00125892541179416721045008820166824504 0.999999920755343666345024700170540655 0.999999920755201875685949652883266481 -12.8483523443692006053840071189142691 0.999999920755343666290814591546265433 -16.0000000000000000104083408558608426
-2.89000000000000000009540979117872439 0.00128824955169313396287654921489387871 0.999999917020658234828329319343609427 0.999999917020435876834766331100468051 -12.6529472174143811629559719378335103 0.999999917020658234828329319343609427 -16.0000000000000000104083408558608426
-2.88000000000000000010408340855860843 0.0013182567385564071020127830356771792 0.999999913109962517213102906055155472 0.999999913110221924400673743082990086 -12.5860179570576795095304678540060195 0.999999913109962517267313014679430694 -16.0000000000000000104083408558608426
-2.86999999999999999989591659144139157 0.0013489628825916536092339241786723647 0.999999909014961405734605442985341028 0.999999909014886784598512281529991697 -13.1271381036764254500795456870321232 0.999999909014961405734605442985341028 -16.0000000000000000104083408558608426
-2.85999999999999999990459020882127561 0.00138038426460288483784110265218877944 0.999999904726968856429752952053036097 0.999999904726771590127067795839010955 -12.7049470538465141796272139806944779 0.999999904726968856429752952053036097 -16.0000000000000000104083408558608426
-2.84999999999999999991326382620115965 0.00141253754462275430218355545645969595 0.999999900236889464855919579244769579 0.999999900236899676088820482222629948 -13.9909217748477291082612183892308622 0.999999900236889464801709470620494358 -16.0000000000000000104083408558608426
-2.83999999999999999992193744358104368 0.00144543977074592751189719303525973992 0.999999895535199173580639953051729663 0.999999895535338387633252088537716418 -12.856316878380877007960469970981876 0.999999895535199173634850061676004884 -16.0000000000000000104083408558608426
-2.82999999999999999993061106096092772 0.00147910838816820742221503704513091426 0.999999890611925070296739370689920179 0.999999890611844001085065786194050474 -13.0911440025854555711803950401872498 0.999999890611925070350949479314195401 -16.0000000000000000104083408558608426
-2.81999999999999999993928467834081175 0.00151356124843620816247816770073325587 0.999999885456624234116376759295974352 0.99999988545679634752497144667415796 -12.7641852446459745989634781970778477 0.999999885456624234062166650671699131 -16.0000000000000000104083408558608426
-2.80999999999999999994795829572069579 0.00154881661891248134465942090046836066 0.999999880058361584561719276331714923 0.999999880058231904928801869747445608 -12.8871281754200275072863579595150441 0.999999880058361584561719276331714923 -16.0000000000000000104083408558608426
-2.79999999999999999995663191310057982 0.00158489319246111348521061676190846423 0.999999874405686687065236001314971759 0.999999874405815976602211747614745718 -12.8884365653353977860737233918086986 0.999999874405686687119446109939246981 -16.0000000000000000104083408558608426
-2.78999999999999999996530553048046386 0.00162181009735892997287878911777392332 0.999999868486609464943680458670627331 0.999999868486577939163430228663997923 -13.5013340988946565534092880689343019 0.99999986848660946488947035004635211 -16.0000000000000000104083408558608426
-2.77999999999999999997397914786034789 0.001659586907437560634294367077970489 0.999999862288574766834049756258906427 0.999999862288727105804481132267369503 -12.8171889240638665922664141127995663 0.999999862288574766888259864883181649 -16.0000000000000000104083408558608426
-2.76999999999999999998265276524023193 0.00169824365246174435460662131098727445 0.999999855798435735815092584299890177 0.999999855798365373696183489027333735 -13.1526610278980153039690703664632565 0.999999855798435735815092584299890177 -16.0000000000000000104083408558608426
-2.75999999999999999999132638262011596 0.00173780082874937546702694970372077288 0.999999849002425922914281258835345056 0.999999849002394133835533440723963849 -13.4977219922434610969996793272684954 0.999999849002425922860071150211069835 -16.0000000000000000104083408558608426
-2.75 0.00177827941003892280123665001331442759 0.999999841886130086832801255880553981 0.999999841886088657190966022536571245 -13.3826887525510775820911102407251292 0.999999841886130086778591147256278759 -16.0000000000000000104083408558608426
-2.74000000000000000000867361737988404 0.00181970085860998344006781942717998479 0.99999983443445361733009288385254365 0.999999834434342995315072449846738323 -12.9561583630578789679693718639441613 0.999999834434453617438513101101094094 -16.0000000000000000104083408558608426
-2.73000000000000000001734723475976807 0.00186208713666286744867173311461169827 0.999999826631590517649495614138643873 0.999999826631500533748089093455391207 -13.0458351058864801368109009871432136 0.999999826631590517649495614138643873 -16.0000000000000000104083408558608426
-2.72000000000000000002602085213965211 0.00190546071796324718265216552033972097 0.999999818460989877842888529091425198 0.999999818461086544874906467672559529 -13.014721536568189849680798886311095 0.999999818460989877788678420467149977 -16.0000000000000000104083408558608426
-2.71000000000000000003469446951953614 0.00194984459975804532357118807042381525 0.999999809905320768087504806898024867 0.999999809905399784416574898715524 -13.1022830680230205303501977986968541 0.999999809905320768087504806898024867 -16.0000000000000000104083408558608426
-2.70000000000000000004336808689942018 0.00199526231496887960139458592732225606 0.999999800946435477781281536691082579 0.999999800946417241880211090876429125 -13.7390726860583953002764578954497665 0.999999800946435477781281536691082579 -16.0000000000000000104083408558608426
-2.69000000000000000005204170427930421 0.00204173794466952933150109448460357564 0.999999791565331021757877250077939379 0.999999791565240941958788573051819526 -13.0453725006071963622711340491377996 0.999999791565331021812087358702214601 -16.0000000000000000104083408558608426
-2.68000000000000000006071532165918825 0.00208929613085403948320866742392742932 0.999999781742108832360404341299542352 0.999999781742117562464717411829795424 -14.0589804722370047629712019876535578 0.999999781742108832414614449923817574 -16.0000000000000000104083408558608426
-2.67000000000000000006938893903907228 0.00213796208950223209758096125018833611 0.999999771455932552372426053155507475 0.999999771455959603596100326861062513 -13.5678129853513377203050316310850576 0.999999771455932552426636161779782697 -16.0000000000000000104083408558608426
-2.66000000000000000007806255641895632 0.00218776162394955256228342918567442155 0.999999760684983838112706300282894745 0.999999760684975028753214421062267547 -14.0550555630525626114521453580152865 0.999999760684983838112706300282894745 -16.0000000000000000104083408558608426
-2.65000000000000000008673617379884035 0.0022387211385683396119877813139689704 0.999999749406416080102846799526616905 0.999999749406504833109526897416685642 -13.0518168166250257055879813172794002 0.999999749406416080157056908150892127 -16.0000000000000000104083408558608426
-2.64000000000000000009540979117872439 0.00229086765276777304564976710417323336 0.999999737596305942374363268099202173 0.999999737596303954706520450423923307 -14.7016560744308349929429513558432063 0.999999737596305942374363268099202173 -16.0000000000000000104083408558608426
-2.63000000000000000010408340855860843 0.00234422881531992211822343385226735668 0.999999725229602618174935824146842833 0.999999725229675417526118558209091702 -13.1378723719465309053774926262292411 0.999999725229602618120725715522567612 -16.0000000000000000104083408558608426
-2.61999999999999999989591659144139157 0.00239883291901949046539888933411016625 0.999999712280074693816246667044111973 0.99999971228009002925966527963730357 -13.8143035370821877600919225237419141 0.999999712280074693762036558419836751 -16.0000000000000000104083408558608426
-2.60999999999999999990459020882127561 0.00245470891568503035602767420493564021 0.999999698720254508773740836913290764 0.999999698720221377940594459365897251 -13.4797675118635410370857008466316529 0.999999698720254508773740836913290764 -16.0000000000000000104083408558608426
-2.59999999999999999991326382620115965 0.00251188643150958011108672110391765164 0.999999684521379892992911514459919431 0.999999684521383679568998920084155202 -14.4217531750339503018865094929878978 0.999999684521379892938701405835644209 -16.0000000000000000104083408558608426
-2.58999999999999999992193744358104368 0.00257039578276886380060722153955560243 0.999999669653333158995684587511121322 0.99999966965334006986296233598920935 -14.1604673040487233064838035190291521 0.999999669653333158995684587511121322 -16.0000000000000000104083408558608426
-2.57999999999999999993061106096092772 0.00263026799189538191735589906222053669 0.999999654084577218248960917001966209 0.999999654084574336981687536773932834 -14.5404163034062956297298718766342063 0.999999654084577218248960917001966209 -16.0000000000000000104083408558608426
-2.56999999999999999993928467834081175 0.00269153480392691571735341567270932694 0.999999637782088687300036805583047794 0.999999637782058833684797199969906956 -13.525002911461850984599364355887019 0.999999637782088687300036805583047794 -16.0000000000000000104083408558608426
-2.55999999999999999994795829572069579 0.00275422870333816644870846414121234869 0.999999620711287840618426009386965347 0.999999620711315193033463799565652153 -13.5630041575771120099594413410670768 0.999999620711287840672636118011240569 -16.0000000000000000104083408558608426
-2.54999999999999999995663191310057982 0.00281838293126445381912300409618654662 0.999999602835965263234688921167858666 0.999999602835930573156188183592263385 -13.4597945448986646872768790927921145 0.999999602835965263180478812543583444 -16.0000000000000000104083408558608426
-2.53999999999999999996530553048046386 0.00288403150312660594247320144413448961 0.999999584118205045587483154045926881 0.999999584118175827639977276684035701 -13.5343501149110816529977374678139768 0.999999584118205045479062936797376437 -16.0000000000000000104083408558608426
-2.52999999999999999997397914786034789 0.00295120922666638570797269691854680662 0.999999564518304359466392694510972206 0.999999564518345449590317614019241432 -13.3862623598072478011550279219932236 0.999999564518304359574812911759522649 -16.0000000000000000104083408558608426
-2.51999999999999999998265276524023193 0.00301995172040201619865710917518103473 0.999999543994689243475541828853891957 0.999999543994667325244422861896254062 -13.6591942998783216255478945022616699 0.999999543994689243421331720229616735 -16.0000000000000000104083408558608426
-2.50999999999999999999132638262011596 0.00309029543251359051959490547353132106 0.999999522503826419233055600166437671 0.99999952250378651273264238308335905 -13.3989561484768581337348458681901775 0.999999522503826419287265708790712893 -16.0000000000000000104083408558608426
-2.5 0.00316227766016837933194884616931036314 0.999999500000130952365694214645230886 0.999999500000157363422195744284692864 -13.5782140085444687216398307327835937 0.999999500000130952419904323269506108 -16.0000000000000000104083408558608426
-2.49000000000000000000867361737988404 0.00323593656929628262673401576602488783 0.999999476435869560973866004838228605 0.999999476435867186137427392589316355 -14.6243660686598282282683269883705179 0.999999476435869560973866004838228605 -16.0000000000000000104083408558608426
-2.48000000000000000001734723475976807 0.00331131121482591094292134172288183391 0.999999451761059367791220631183080059 0.999999451761083103524651444216075902 -13.62459710600287648204348434077815 0.999999451761059367791220631183080059 -16.0000000000000000104083408558608426
-2.47000000000000000002602085213965211 0.00338844156139202547055661236298507166 0.999999425923361880391010414470542855 0.999999425923325072106725291964934854 -13.4340541761816859890610320604764638 0.999999425923361880445220523094818077 -16.0000000000000000104083408558608426
-2.46000000000000000003469446951953614 0.00346736850452531639451851023896178372 0.999999398867971975009370094733540668 0.99999939886798255075104138733799175 -13.9756889049691510251358095295870498 0.99999939886797197506358020335781589 -16.0000000000000000104083408558608426
-2.45000000000000000004336808689942018 0.00354813389233575458427913948758480878 0.999999370537501648388382935461748957 0.999999370537489211830523005986037788 -13.9052995319077512996822076907221799 0.999999370537501648442593044086024179 -16.0000000000000000104083408558608426
-2.44000000000000000005204170427930421 0.00363078054770101342458903050016555403 0.999999340871858290874518715440899541 0.999999340871896634605920511917886984 -13.4163053399867844431639363200758908 0.999999340871858290928728824065174763 -16.0000000000000000104083408558608426
-2.43000000000000000006071532165918825 0.00371535229097172538608619802268095977 0.999999309808117223111797317036675281 0.999999309808130246168822452546010027 -13.8852867580097236030120533278875428 0.999999309808117223111797317036675281 -16.0000000000000000104083408558608426
-2.42000000000000000006938893903907228 0.00380189396320561196142221035369074267 0.99999927728038822527913478954708637 0.999999277280374091728034485759835093 -13.849748392678322635868104484302421 0.999999277280388225170714572298535927 -16.0000000000000000104083408558608426
-2.41000000000000000007806255641895632 0.003890451449942806011013987079957821 0.999999243219675776382995846525147954 0.999999243219710155837574167003722891 -13.463700688904925528363576425761039 0.999999243219675776437205955149423175 -16.0000000000000000104083408558608426
-2.40000000000000000008673617379884035 0.003981071705534972507858177629552765 0.999999207553732706859218187789295484 0.99999920755371719805187219476394489 -13.8094212547410605486028489785610418 0.999999207553732706805008079165020263 -16.0000000000000000104083408558608426
-2.39000000000000000009540979117872439 0.00407380277804112730498053399248725714 0.999999170206906953914296337648792701 0.999999170206911830493037851574911201 -14.3118843985175689175956548204737828 0.999999170206906953914296337648792701 -16.0000000000000000104083408558608426
-2.38000000000000000010408340855860843 0.00416869383470335401751358695050797554 0.9999991310999810950502046658083799 0.999999131099981101663837917969956948 -16.0000000000000000104083408558608426 0.9999991310999810950502046658083799 -16.0000000000000000104083408558608426
-2.36999999999999999989591659144139157 0.00426579518801592658012062373243389324 0.999999090150004318953806670133843681 0.99999909014998292525969875166325096 -13.6697138229893175899454238475527745 0.999999090150004318953806670133843681 -16.0000000000000000104083408558608426
-2.35999999999999999990459020882127561 0.00436515832240165967447211264711171008 0.999999047270116477590436859790301583 0.999999047270100286223613178515634559 -13.7907160741749381955428832569054975 0.999999047270116477536226751166026361 -16.0000000000000000104083408558608426
-2.34999999999999999991326382620115965 0.00446683592150963118548023518365741591 0.999999002369363846210847251994024987 0.999999002369350522287719251757209804 -13.8753674483577355037999812026328073 0.999999002369363846210847251994024987 -16.0000000000000000104083408558608426
-2.33999999999999999992193744358104368 0.00457088189614875029020344939303943654 0.999998955352506200633475735850552724 0.99999895535250610072424554131131913 -16.0000000000000000104083408558608426 0.999998955352506200633475735850552724 -16.0000000000000000104083408558608426
-2.32999999999999999993061106096092772 0.0046773514128719819359038169931386264 0.999998906119814802515716190001171526 0.99999890611983301293803558240647078 -13.7396795072630764572921280297634894 0.999998906119814802461506081376896304 -16.0000000000000000104083408558608426
-2.31999999999999999993928467834081175 0.00478630092322638343908341963459096569 0.999998854566860863703810918812209252 0.999998854566869961461080679177015895 -14.0410651569717794852343306644115728 0.999998854566860863703810918812209252 -16.0000000000000000104083408558608426
-2.30999999999999999994795829572069579 0.00489778819368446195905926520211548514 0.999998800584294042265338930963736175 0.999998800584293677431307889591494131 -15.4379041373708846543108541560229696 0.999998800584294042265338930963736175 -16.0000000000000000104083408558608426
-2.29999999999999999995663191310057982 0.00501187233627272284987072656532725023 0.999998744057610498522144920618970332 0.999998744057604230695175673293562113 -14.2028824557999364770408123881395568 0.999998744057610498522144920618970332 -16.0000000000000000104083408558608426
-2.28999999999999999996530553048046386 0.00512861383991364855558536296753491257 0.999998684866910021024326987726382754 0.999998684866906409492680329886837853 -14.4423080040526301826009358819646877 0.999998684866910021024326987726382754 -16.0000000000000000104083408558608426
-2.27999999999999999997397914786034789 0.00524807460249772597357222959392475392 0.999998622886641705842947908111639777 0.999998622886628566559449882156229705 -13.8814277186922698219956329168667253 0.999998622886641705842947908111639777 -16.0000000000000000104083408558608426
-2.26999999999999999998265276524023193 0.00537031796370252730902735728568675455 0.999998557985337650604040771185054837 0.999998557985325705027134651770026608 -13.9227922450967414279288103529097498 0.999998557985337650604040771185054837 -16.0000000000000000104083408558608426
-2.25999999999999999999132638262011596 0.00549540873857624552087738521374826739 0.999998490025334098286156903068189195 0.999998490025342049553839368636332097 -14.0995629698322669136681395407606487 0.999998490025334098231946794443913973 -16.0000000000000000104083408558608426
-2.25 0.00562341325190349080383962255581808964 0.999998418862479438915490115302731056 0.999998418862482158257169034820677211 -14.5655355342186601640824816783492679 0.999998418862479438861280006678455834 -16.0000000000000000104083408558608426
-2.24000000000000000000867361737988404 0.00575439937337156930067592181497759807 0.999998344345828450512817658912823049 0.999998344345832096901564162161335503 -14.4381363134406012164318022783504603 0.999998344345828450512817658912823049 -16.0000000000000000104083408558608426
-2.23000000000000000001734723475976807 0.00588843655355588967248805544463241546 0.999998266317322130288837433997883863 0.999998266317322429257586496875731541 -15.5243734527891140504568534552731762 0.999998266317322130343047542622159085 -16.0000000000000000104083408558608426
-2.22000000000000000002602085213965211 0.00602559586074357746977544266625548275 0.999998184611452436997870718560221803 0.999998184611449130831765941263000741 -14.4806745424546745590679841519943238 0.999998184611452437106290935808772247 -16.0000000000000000104083408558608426
-2.21000000000000000003469446951953614 0.00616595001861482166314064106912851138 0.999998099054911233755406352319283769 0.999998099054916238270004219534925483 -14.3006372140306687330141288683194034 0.999998099054911233701196243695008548 -16.0000000000000000104083408558608426
-2.20000000000000000004336808689942018 0.00630957344480193249416355156904134827 0.999998009466222686472593877970993503 0.999998009466222281631502671883637845 -15.392714548739059881102275717523753 0.999998009466222686472593877970993503 -16.0000000000000000104083408558608426
-2.19000000000000000005204170427930421 0.0064565422903465551588196938165992167 0.999997915655358338257903405565940602 0.999997915655370403747569801877759232 -13.9184541427496669711502685906623356 0.999997915655358338257903405565940602 -16.0000000000000000104083408558608426
-2.18000000000000000006071532165918825 0.00660693448007596006526942629920318151 0.999997817423334043490136535670131934 0.99999781742333890494425774342346358 -14.3132328605593998130385280376231094 0.999997817423334043490136535670131934 -16.0000000000000000104083408558608426
